t_utc[s],a_x[m/s2],a_y[m/s2],a_z[m/s2],w_x[rad/s],w_y[rad/s],w_z[rad/s]
1781276202.691438,1.722667,8.170141,5.143104,-0.088950,-0.435090,-0.052311
1781276202.701438,1.742196,8.163973,5.146318,-0.163245,-0.406640,-0.003760
1781276202.711438,1.763605,8.154371,5.154237,-0.193655,-0.367175,0.036395
1781276202.721438,1.785275,8.143579,5.163831,-0.184280,-0.309269,0.063602
1781276202.731438,1.805411,8.133874,5.172125,-0.139258,-0.250501,0.069666
1781276202.741438,1.822085,8.127151,5.176848,-0.071811,-0.170811,0.069507
1781276202.751438,1.834536,8.123413,5.178319,-0.023603,-0.075616,0.081158
1781276202.761438,1.843552,8.120837,5.179161,-0.015069,0.021355,0.106603
1781276202.771438,1.849813,8.117079,5.182817,-0.051175,0.112669,0.133062
1781276202.781438,1.853860,8.109962,5.192499,-0.122123,0.184578,0.157229
1781276202.791438,1.856543,8.098303,5.209698,-0.204024,0.233974,0.178444
1781276202.801438,1.858385,8.082096,5.234141,-0.284720,0.265515,0.191121
1781276202.811438,1.859446,8.061445,5.265510,-0.363655,0.289370,0.195181
1781276202.821438,1.859580,8.036911,5.302823,-0.425681,0.303265,0.194554
1781276202.831438,1.858429,8.009401,5.344674,-0.470512,0.321199,0.188175
1781276202.841438,1.855048,7.980324,5.389156,-0.486045,0.331725,0.164062
1781276202.851438,1.848641,7.951774,5.433388,-0.463980,0.330736,0.123950
1781276202.861438,1.838621,7.926442,5.473667,-0.396122,0.325900,0.074890
1781276202.871438,1.825389,7.906513,5.506830,-0.292931,0.314890,0.035732
1781276202.881438,1.810115,7.893242,5.530867,-0.176746,0.290298,0.001618
1781276202.891438,1.793434,7.886681,5.545649,-0.077967,0.258719,-0.036257
1781276202.901438,1.776155,7.885289,5.553179,-0.012018,0.212805,-0.072039
1781276202.911438,1.759461,7.887299,5.555639,0.030409,0.156214,-0.092696
1781276202.921438,1.745272,7.891991,5.553454,0.079834,0.080156,-0.096648
1781276202.931438,1.736114,7.899375,5.545819,0.125382,-0.017242,-0.083249
1781276202.941438,1.734537,7.907091,5.535309,0.096891,-0.103051,-0.038569
1781276202.951438,1.740722,7.909157,5.530415,-0.033297,-0.115011,0.038980
1781276202.961438,1.752226,7.902039,5.536946,-0.169973,-0.072147,0.113432
1781276202.971438,1.765440,7.888202,5.552452,-0.233574,-0.026502,0.146224
1781276202.981438,1.776772,7.872804,5.570668,-0.219124,0.032777,0.139680
1781276202.991438,1.783055,7.860418,5.586137,-0.143697,0.083262,0.102001
1781276203.001438,1.783795,7.853650,5.595415,-0.046617,0.120872,0.057670
1781276203.011438,1.778839,7.853607,5.597049,0.067581,0.140165,-0.001678
1781276203.021438,1.768352,7.861764,5.588907,0.201148,0.125417,-0.076757
1781276203.031438,1.753905,7.878256,5.570192,0.315075,0.079747,-0.141485
1781276203.041438,1.738335,7.900552,5.543425,0.373163,0.020143,-0.181278
1781276203.051438,1.724240,7.924040,5.514229,0.353840,-0.025836,-0.181584
1781276203.061438,1.712761,7.944610,5.488159,0.283219,-0.047017,-0.159949
1781276203.071438,1.704143,7.960425,5.467892,0.202492,-0.059051,-0.136615
1781276203.081438,1.697831,7.971776,5.453301,0.133746,-0.070142,-0.113857
1781276203.091438,1.693623,7.978220,5.445186,0.033682,-0.065993,-0.088424
1781276203.101438,1.690798,7.977446,5.447195,-0.108622,-0.037589,-0.059677
1781276203.111438,1.688009,7.968747,5.460765,-0.237206,-0.014931,-0.051968
1781276203.121438,1.683561,7.954323,5.483118,-0.316591,0.007826,-0.064103
1781276203.131438,1.676874,7.937236,5.509862,-0.341703,0.029619,-0.074991
1781276203.141438,1.669011,7.920370,5.536458,-0.309556,0.039775,-0.078234
1781276203.151438,1.659799,7.906225,5.559406,-0.245279,0.050929,-0.089071
1781276203.161438,1.649719,7.896738,5.575870,-0.151236,0.038009,-0.101655
1781276203.171438,1.639980,7.892990,5.584046,-0.047618,0.005245,-0.113670
1781276203.181438,1.631538,7.894628,5.584198,0.038932,-0.023164,-0.120040
1781276203.191438,1.623196,7.900691,5.578049,0.108343,-0.002852,-0.115670
1781276203.201438,1.613454,7.909130,5.568911,0.122440,0.052219,-0.102366
1781276203.211438,1.601331,7.916469,5.561981,0.080677,0.116490,-0.085993
1781276203.221438,1.587194,7.920295,5.560582,0.011401,0.167511,-0.075818
1781276203.231438,1.571250,7.920601,5.564672,-0.039378,0.193364,-0.076706
1781276203.241438,1.553873,7.918671,5.572292,-0.072296,0.191762,-0.092923
1781276203.251438,1.535968,7.916265,5.580665,-0.067420,0.152576,-0.117811
1781276203.261438,1.519204,7.915420,5.586452,-0.030073,0.081750,-0.138498
1781276203.271438,1.505437,7.917281,5.587543,0.022812,0.005521,-0.149400
1781276203.281438,1.494762,7.922683,5.582751,0.090164,-0.059877,-0.160332
1781276203.291438,1.486416,7.932185,5.571474,0.165043,-0.120555,-0.177729
1781276203.301438,1.479862,7.945893,5.553655,0.218777,-0.195489,-0.210174
1781276203.311438,1.474360,7.962361,5.531483,0.261002,-0.244513,-0.238138
1781276203.321438,1.468737,7.981837,5.504838,0.310144,-0.271508,-0.265649
1781276203.331438,1.461445,8.003667,5.475000,0.335435,-0.258635,-0.284915
1781276203.341438,1.451532,8.026009,5.444851,0.324204,-0.209577,-0.283417
1781276203.351438,1.439196,8.046784,5.417397,0.292162,-0.138670,-0.260462
1781276203.361438,1.424894,8.064850,5.394270,0.246226,-0.054620,-0.225552
1781276203.371438,1.409610,8.079379,5.376517,0.180417,0.001572,-0.188220
1781276203.381438,1.394812,8.089713,5.364832,0.112880,0.029992,-0.158554
1781276203.391438,1.381535,8.095983,5.358807,0.046559,0.048876,-0.118761
1781276203.401438,1.370943,8.097959,5.358538,-0.023317,0.057387,-0.072584
1781276203.411438,1.363225,8.095521,5.364188,-0.090642,0.091444,-0.025385
1781276203.421438,1.356386,8.090143,5.374025,-0.109616,0.144607,0.010110
1781276203.431438,1.349042,8.084313,5.384640,-0.098309,0.174608,0.019704
1781276203.441438,1.340364,8.079304,5.394315,-0.078004,0.200395,0.016258
1781276203.451438,1.330306,8.075296,5.402799,-0.067742,0.205396,0.006361
1781276203.461438,1.319590,8.071733,5.410743,-0.065043,0.181017,-0.014610
1781276203.471438,1.308763,8.068752,5.417815,-0.059132,0.142719,-0.035783
1781276203.481438,1.299098,8.066147,5.424019,-0.063694,0.080257,-0.048970
1781276203.491438,1.292966,8.062427,5.431013,-0.101545,-0.001558,-0.051879
1781276203.501438,1.290690,8.056388,5.440506,-0.146838,-0.070169,-0.052251
1781276203.511438,1.291468,8.047828,5.452972,-0.192585,-0.114912,-0.058092
1781276203.521438,1.293774,8.037375,5.467822,-0.216450,-0.147696,-0.066592
1781276203.531438,1.296704,8.025845,5.484040,-0.238454,-0.149911,-0.064674
1781276203.541438,1.300430,8.012298,5.502932,-0.285744,-0.144837,-0.045388
1781276203.551438,1.305323,7.995480,5.526183,-0.337984,-0.128839,-0.021828
1781276203.561437,1.310864,7.975650,5.553455,-0.383181,-0.111047,-0.002949
1781276203.571437,1.317585,7.953455,5.583608,-0.409781,-0.100118,0.018656
1781276203.581437,1.324976,7.930173,5.614891,-0.407468,-0.092301,0.032756
1781276203.591437,1.332601,7.907027,5.645647,-0.395263,-0.075189,0.038984
1781276203.601437,1.340154,7.884477,5.675317,-0.386605,-0.080899,0.040580
1781276203.611437,1.347563,7.861800,5.704942,-0.392284,-0.076150,0.033684
1781276203.621437,1.354510,7.838697,5.735013,-0.398845,-0.080760,0.029756
1781276203.631437,1.360606,7.816257,5.764125,-0.365520,-0.063820,0.004978
1781276203.641437,1.360833,7.797740,5.789106,-0.278174,-0.013183,-0.055175
1781276203.651437,1.355748,7.786345,5.805616,-0.147770,-0.029102,-0.101973
1781276203.661437,1.348712,7.783846,5.810605,0.001688,-0.050966,-0.150633
1781276203.671437,1.340067,7.790210,5.804067,0.135941,-0.089280,-0.195918
1781276203.681437,1.329856,7.803958,5.787916,0.237573,-0.121642,-0.229045
1781276203.691437,1.319010,7.823305,5.764229,0.319703,-0.164214,-0.261985
1781276203.701437,1.308227,7.847261,5.734039,0.381778,-0.233042,-0.297057
1781276203.711437,1.299361,7.874616,5.698440,0.435111,-0.310192,-0.322974
1781276203.721437,1.293964,7.904987,5.657462,0.485679,-0.395707,-0.321331
1781276203.731437,1.293938,7.936380,5.613348,0.478869,-0.464017,-0.292253
1781276203.741437,1.298787,7.964673,5.572014,0.396227,-0.477327,-0.250206
1781276203.751437,1.308165,7.985913,5.539331,0.264863,-0.477064,-0.207166
1781276203.761437,1.318129,7.999769,5.516934,0.146000,-0.455019,-0.192087
1781276203.771437,1.327396,8.007531,5.503436,0.052072,-0.433789,-0.192690
1781276203.781437,1.335256,8.012310,5.494577,0.030449,-0.419651,-0.200197
1781276203.791437,1.341481,8.017077,5.486100,0.040422,-0.404280,-0.211530
1781276203.801437,1.345544,8.022251,5.477535,0.047772,-0.365720,-0.217377
1781276203.811437,1.346921,8.028625,5.467846,0.081146,-0.301994,-0.204485
1781276203.821437,1.346157,8.036709,5.456142,0.121810,-0.221750,-0.170489
1781276203.831437,1.344718,8.045798,5.443091,0.135748,-0.161903,-0.125775
1781276203.841437,1.343999,8.054082,5.431002,0.114941,-0.100353,-0.070967
1781276203.851437,1.344874,8.059368,5.422940,0.056663,-0.038265,-0.001799
1781276203.861437,1.348002,8.059997,5.421228,-0.017146,0.009771,0.060657
1781276203.871437,1.353657,8.055973,5.425794,-0.083652,0.050879,0.114197
1781276203.881437,1.360571,8.047923,5.436006,-0.137497,0.094590,0.154743
1781276203.891437,1.367592,8.037158,5.450150,-0.172663,0.145920,0.176618
1781276203.901437,1.372812,8.024851,5.466946,-0.186745,0.196514,0.182095
1781276203.911437,1.375186,8.012099,5.485024,-0.188151,0.235421,0.173685
1781276203.921437,1.374417,7.999280,5.503896,-0.190858,0.277570,0.160309
1781276203.931437,1.370923,7.987123,5.522388,-0.175291,0.289234,0.141738
1781276203.941437,1.365629,7.975989,5.539768,-0.155883,0.300707,0.133256
1781276203.951437,1.359867,7.966399,5.554964,-0.125113,0.282975,0.128559
1781276203.961437,1.355299,7.958580,5.567274,-0.094888,0.251544,0.131079
1781276203.971437,1.353028,7.951726,5.577610,-0.089721,0.218796,0.142566
1781276203.981437,1.354053,7.944467,5.587697,-0.099057,0.173357,0.156325
1781276203.991437,1.358230,7.936652,5.597780,-0.103379,0.129075,0.157341
1781276204.001437,1.364263,7.929091,5.607021,-0.094383,0.092283,0.141436
1781276204.011437,1.370715,7.922077,5.615359,-0.088646,0.059966,0.119145
1781276204.021437,1.376224,7.915827,5.622821,-0.086292,0.037383,0.084623
1781276204.031437,1.379606,7.909760,5.630522,-0.095042,0.049179,0.056906
1781276204.041437,1.380599,7.903799,5.638642,-0.095606,0.038063,0.027499
1781276204.051437,1.380887,7.898215,5.646393,-0.100043,-0.005451,0.002198
1781276204.061437,1.382674,7.892346,5.654158,-0.112538,-0.073078,-0.015697
1781276204.071437,1.387527,7.886187,5.661554,-0.110312,-0.145567,-0.023423
1781276204.081437,1.395621,7.880787,5.667082,-0.090683,-0.197965,-0.029039
1781276204.091437,1.405828,7.877631,5.668945,-0.032442,-0.235294,-0.035379
1781276204.101437,1.417336,7.877892,5.665715,0.021646,-0.264480,-0.051690
1781276204.111437,1.429211,7.881778,5.657319,0.089144,-0.293267,-0.068681
1781276204.121437,1.441673,7.889335,5.643608,0.138120,-0.323104,-0.077528
1781276204.131437,1.454258,7.898956,5.626897,0.157137,-0.331331,-0.081547
1781276204.141437,1.466750,7.908647,5.610021,0.140596,-0.322226,-0.081444
1781276204.151437,1.477705,7.916559,5.595969,0.097010,-0.289079,-0.085019
1781276204.161437,1.485219,7.922173,5.586024,0.057030,-0.242373,-0.104047
1781276204.171437,1.488521,7.926375,5.579183,0.032065,-0.213226,-0.135692
1781276204.181437,1.488252,7.930597,5.573254,0.041881,-0.204716,-0.164328
1781276204.191437,1.486761,7.935772,5.566282,0.054991,-0.218007,-0.168629
1781276204.201437,1.486548,7.941172,5.558630,0.050227,-0.231204,-0.150522
1781276204.211437,1.488675,7.945069,5.552487,0.017624,-0.228899,-0.118758
1781276204.221437,1.492937,7.946199,5.549725,-0.027855,-0.208999,-0.081261
1781276204.231437,1.498188,7.944273,5.551067,-0.072496,-0.173449,-0.059631
1781276204.241437,1.502332,7.940386,5.555504,-0.094129,-0.146604,-0.061639
1781276204.251437,1.504161,7.936218,5.560965,-0.091143,-0.113625,-0.074904
1781276204.261437,1.503174,7.932605,5.566389,-0.086253,-0.084330,-0.090015
1781276204.271437,1.499696,7.929581,5.571629,-0.077933,-0.065801,-0.105784
1781276204.281437,1.494471,7.927616,5.575823,-0.052279,-0.069607,-0.120768
1781276204.291437,1.489149,7.927018,5.578105,-0.038632,-0.095024,-0.129077
1781276204.301437,1.485148,7.927259,5.578827,-0.021303,-0.136195,-0.130715
1781276204.311437,1.484617,7.928257,5.577546,-0.014636,-0.207361,-0.124684
1781276204.321437,1.489074,7.927965,5.576771,-0.060567,-0.276987,-0.101988
1781276204.331437,1.499011,7.924380,5.579210,-0.115672,-0.331781,-0.078543
1781276204.341436,1.513311,7.917625,5.584932,-0.162232,-0.375029,-0.060452
1781276204.351436,1.530889,7.908455,5.593128,-0.191612,-0.397669,-0.050271
1781276204.361436,1.550109,7.898158,5.602377,-0.201745,-0.428095,-0.056232
1781276204.371436,1.569033,7.888244,5.611075,-0.180798,-0.411842,-0.065581
1781276204.381436,1.585821,7.880587,5.617108,-0.137366,-0.405586,-0.095522
1781276204.391436,1.599351,7.876556,5.618925,-0.069041,-0.392404,-0.134750
1781276204.401436,1.609688,7.877255,5.614994,-0.000756,-0.414303,-0.173147
1781276204.411436,1.618848,7.881757,5.606035,0.047783,-0.450149,-0.207358
1781276204.421436,1.628135,7.888934,5.593235,0.078345,-0.488973,-0.224837
1781276204.431436,1.637959,7.897914,5.577673,0.106833,-0.510233,-0.233278
1781276204.441436,1.648292,7.908792,5.559186,0.149879,-0.521540,-0.229578
1781276204.451436,1.659320,7.921903,5.537191,0.188768,-0.511283,-0.216673
1781276204.461436,1.670599,7.936457,5.512900,0.212540,-0.479292,-0.187608
1781276204.471436,1.682713,7.951017,5.488189,0.216680,-0.425046,-0.135780
1781276204.481436,1.696463,7.964037,5.465026,0.186793,-0.367642,-0.068867
1781276204.491436,1.712445,7.973299,5.446503,0.126192,-0.316120,-0.003826
1781276204.501436,1.730348,7.977265,5.435028,0.033215,-0.259496,0.050016
1781276204.511436,1.748409,7.975140,5.432369,-0.065267,-0.193886,0.085255
1781276204.521436,1.764423,7.968887,5.436360,-0.092881,-0.100555,0.109778
1781276204.531436,1.775788,7.963146,5.441069,-0.038739,-0.002591,0.101132
1781276204.541436,1.781137,7.962243,5.440645,0.061464,0.063919,0.067866
1781276204.551436,1.780539,7.967641,5.432930,0.165423,0.108010,0.032964
1781276204.561436,1.776723,7.977986,5.418985,0.225000,0.115177,0.013851
1781276204.571436,1.771922,7.989944,5.402916,0.221592,0.124762,0.010483
1781276204.581436,1.767595,8.001172,5.387695,0.202964,0.101041,0.021849
1781276204.591436,1.766791,8.009986,5.374847,0.138758,0.058885,0.057882
1781276204.601436,1.772102,8.012576,5.369234,0.009721,0.004920,0.118655
1781276204.611436,1.786002,8.006318,5.373964,-0.140239,-0.051860,0.184919
1781276204.621436,1.805109,7.992228,5.388528,-0.234777,-0.056798,0.208096
1781276204.631436,1.823637,7.975850,5.406526,-0.234968,-0.052238,0.178940
1781276204.641436,1.839541,7.961505,5.422261,-0.185179,-0.049554,0.144062
1781276204.651436,1.852442,7.949297,5.435761,-0.182108,-0.041306,0.120832
1781276204.661436,1.864124,7.936552,5.450371,-0.215867,-0.057135,0.105628
1781276204.671436,1.875582,7.921023,5.468995,-0.285706,-0.075970,0.096581
1781276204.681436,1.888246,7.902428,5.491496,-0.325674,-0.106733,0.092957
1781276204.691436,1.901801,7.882300,5.515691,-0.332010,-0.106868,0.105435
1781276204.701436,1.916522,7.862187,5.539247,-0.311088,-0.104030,0.124698
1781276204.711436,1.932823,7.843679,5.559784,-0.258164,-0.097128,0.147066
1781276204.721436,1.950322,7.828032,5.575706,-0.186034,-0.070371,0.178285
1781276204.731436,1.968103,7.815573,5.586928,-0.124763,-0.023485,0.207844
1781276204.741436,1.985296,7.805417,5.595034,-0.081991,0.042240,0.247774
1781276204.751436,2.002124,7.795905,5.602293,-0.071850,0.106101,0.291311
1781276204.761436,2.018761,7.784954,5.611549,-0.097866,0.168660,0.329277
1781276204.771436,2.034333,7.771536,5.624503,-0.134729,0.219925,0.348062
1781276204.781436,2.047718,7.755834,5.641294,-0.165922,0.274468,0.348609
1781276204.791436,2.056868,7.739099,5.660914,-0.177790,0.347812,0.331263
1781276204.801436,2.061195,7.722881,5.681454,-0.157160,0.396813,0.307625
1781276204.811436,2.060417,7.708952,5.700623,-0.113608,0.435171,0.273258
1781276204.821436,2.054759,7.700043,5.714691,-0.006498,0.443383,0.225280
1781276204.831436,2.046139,7.700297,5.717441,0.161219,0.377325,0.161286
1781276204.841436,2.037254,7.711758,5.705149,0.331095,0.281167,0.096906
1781276204.851436,2.028927,7.733263,5.678941,0.461721,0.190356,0.032325
1781276204.861436,2.020923,7.761560,5.643071,0.536785,0.123315,-0.012690
1781276204.871436,2.013978,7.793624,5.601201,0.589517,0.068878,-0.026358
1781276204.881436,2.009301,7.828043,5.554684,0.608709,0.008499,-0.040897
1781276204.891436,2.007137,7.860708,5.509154,0.529744,-0.044136,-0.038215
1781276204.901436,2.007573,7.886066,5.472645,0.359053,-0.062418,-0.017442
1781276204.911436,2.012655,7.900201,5.450355,0.172689,-0.086978,0.028905
1781276204.921436,2.021141,7.904787,5.440564,0.034995,-0.067311,0.049341
1781276204.931436,2.029008,7.902867,5.440419,-0.060631,-0.072200,0.053529
1781276204.941436,2.037802,7.896879,5.445831,-0.118586,-0.105913,0.043597
1781276204.951436,2.047768,7.888478,5.454258,-0.157481,-0.137795,0.037480
1781276204.961436,2.060009,7.879523,5.462584,-0.135466,-0.190754,0.046072
1781276204.971436,2.075245,7.872051,5.467587,-0.101454,-0.222650,0.049302
1781276204.981436,2.091493,7.866439,5.469472,-0.065934,-0.220098,0.049333
1781276204.991436,2.106614,7.863199,5.468325,-0.014921,-0.186016,0.046919
1781276205.001436,2.118963,7.862906,5.463979,0.040395,-0.127194,0.048462
1781276205.011436,2.128538,7.864960,5.457301,0.071720,-0.070460,0.054788
1781276205.021436,2.135722,7.867375,5.451011,0.058252,-0.018275,0.065427
1781276205.031436,2.141095,7.867816,5.448261,0.010216,0.030488,0.076543
1781276205.041436,2.144414,7.865538,5.450243,-0.029099,0.074153,0.082521
1781276205.051436,2.146259,7.860944,5.456141,-0.079864,0.100213,0.081969
1781276205.061436,2.146816,7.853507,5.466618,-0.122322,0.119395,0.088036
1781276205.071436,2.147874,7.843449,5.480629,-0.170566,0.116655,0.101092
1781276205.081436,2.149981,7.830907,5.497709,-0.197862,0.110864,0.111965
1781276205.091436,2.153445,7.817397,5.515551,-0.200483,0.091123,0.118487
1781276205.101436,2.158483,7.804094,5.532396,-0.185155,0.067797,0.120192
1781276205.111436,2.164609,7.792447,5.546406,-0.141268,0.049848,0.116138
1781276205.121436,2.171178,7.783645,5.556189,-0.087681,0.032762,0.108427
1781276205.131436,2.177590,7.778064,5.561493,-0.034673,0.025397,0.095783
1781276205.141436,2.183060,7.775545,5.562873,0.009924,0.021007,0.074235
1781276205.151436,2.187483,7.775432,5.561292,0.036511,0.009338,0.044254
1781276205.161436,2.190585,7.777596,5.557042,0.069170,-0.020132,0.013232
1781276205.171436,2.193118,7.782977,5.548502,0.127045,-0.081725,-0.022819
1781276205.181436,2.197395,7.792967,5.532760,0.201160,-0.183040,-0.056519
1781276205.191436,2.205856,7.807036,5.509506,0.258408,-0.293946,-0.067229
1781276205.201436,2.218933,7.823708,5.480524,0.285705,-0.372012,-0.065661
1781276205.211436,2.236255,7.840968,5.448724,0.295421,-0.434429,-0.058013
1781276205.221436,2.257037,7.858247,5.415152,0.296216,-0.487472,-0.052540
1781276205.231436,2.281004,7.875053,5.380579,0.286452,-0.527816,-0.038940
1781276205.241436,2.307413,7.890864,5.346047,0.270097,-0.551265,-0.030034
1781276205.251436,2.335764,7.904845,5.312974,0.233448,-0.565030,-0.018393
1781276205.261436,2.364228,7.916134,5.283498,0.181777,-0.542828,-0.012958
1781276205.271436,2.391080,7.924339,5.259069,0.122079,-0.513209,-0.014556
1781276205.281436,2.415726,7.930052,5.239159,0.083879,-0.482783,-0.021447
1781276205.291436,2.438382,7.934484,5.221925,0.070127,-0.446648,-0.023125
1781276205.301436,2.458972,7.938737,5.205787,0.079921,-0.397666,-0.013188
1781276205.311436,2.477994,7.943371,5.189671,0.099673,-0.335781,0.009677
1781276205.321436,2.495680,7.948611,5.173144,0.123650,-0.276590,0.033601
1781276205.331436,2.512401,7.953817,5.157027,0.122015,-0.206269,0.070673
1781276205.341436,2.528664,7.956980,5.144188,0.087262,-0.129693,0.119100
1781276205.351436,2.544834,7.956147,5.137498,0.022525,-0.048899,0.170079
1781276205.361436,2.560464,7.950664,5.138220,-0.044877,0.034238,0.210838
1781276205.371436,2.574606,7.941174,5.145821,-0.095389,0.107328,0.234064
1781276205.381436,2.586143,7.929294,5.158337,-0.122262,0.176829,0.241247
1781276205.391436,2.594810,7.916515,5.173591,-0.121966,0.236043,0.246063
1781276205.401436,2.600622,7.904779,5.188599,-0.082628,0.273847,0.234730
1781276205.411436,2.604057,7.896031,5.200189,-0.027269,0.280530,0.220095
1781276205.421436,2.607176,7.889823,5.208045,0.005891,0.280911,0.224452
1781276205.431436,2.610306,7.885157,5.213539,0.048673,0.270477,0.227566
1781276205.441436,2.616286,7.882877,5.213987,0.097791,0.213824,0.241316
1781276205.451436,2.626146,7.881563,5.211013,0.098527,0.177077,0.255373
1781276205.461436,2.637678,7.879268,5.208659,0.073519,0.154801,0.249517
1781276205.471436,2.649175,7.876699,5.206714,0.076975,0.131580,0.221009
1781276205.481436,2.658458,7.876906,5.201665,0.146640,0.133662,0.179257
1781276205.491436,2.663007,7.883328,5.189595,0.262258,0.162240,0.121786
1781276205.501436,2.661271,7.897706,5.168568,0.385635,0.198215,0.067459
1781276205.511436,2.655005,7.917849,5.140895,0.434845,0.192706,0.033416
1781276205.521436,2.648719,7.938127,5.112792,0.378196,0.164997,0.039310
1781276205.531436,2.645585,7.952519,5.092013,0.239777,0.142872,0.079800
1781276205.541436,2.647273,7.957580,5.083229,0.068125,0.121388,0.132201
1781276205.551436,2.654499,7.953045,5.086559,-0.071563,0.097160,0.183019
1781276205.561436,2.665724,7.942027,5.097888,-0.140362,0.096905,0.217268
1781276205.571436,2.678056,7.928639,5.112237,-0.141105,0.118025,0.227703
1781276205.581436,2.689196,7.916455,5.125257,-0.092567,0.155354,0.226794
1781276205.591436,2.697672,7.907531,5.134575,-0.019641,0.194935,0.214797
1781276205.601436,2.703212,7.902973,5.138684,0.057446,0.225419,0.201190
1781276205.611436,2.706393,7.901810,5.138796,0.096816,0.247887,0.187708
1781276205.621436,2.708031,7.901744,5.138037,0.088842,0.260408,0.182925
1781276205.631436,2.708925,7.900741,5.139109,0.067525,0.268213,0.179038
1781276205.641436,2.708993,7.899924,5.140326,0.088410,0.252427,0.159681
1781276205.651436,2.708715,7.901664,5.137796,0.141077,0.219513,0.135907
1781276205.661435,2.708257,7.907120,5.129635,0.205817,0.181044,0.115051
1781276205.671435,2.708788,7.915220,5.116847,0.228806,0.161243,0.122403
1781276205.681435,2.711795,7.922062,5.104652,0.182082,0.166237,0.163361
1781276205.691435,2.717598,7.923552,5.099252,0.075589,0.211113,0.221228
1781276205.701435,2.724815,7.916721,5.106004,-0.086290,0.263028,0.267149
1781276205.711435,2.732785,7.899860,5.127797,-0.268910,0.302120,0.299631
1781276205.721435,2.740655,7.873804,5.163520,-0.408148,0.346960,0.318671
1781276205.731435,2.746942,7.841608,5.208953,-0.480894,0.396456,0.327072
1781276205.741435,2.751192,7.806649,5.258972,-0.495958,0.435282,0.335572
1781276205.751435,2.753128,7.771413,5.309902,-0.485049,0.473786,0.327377
1781276205.761435,2.752039,7.737322,5.360023,-0.457231,0.502654,0.317944
1781276205.771435,2.748427,7.705120,5.408052,-0.417474,0.524578,0.305201
1781276205.781435,2.742991,7.675209,5.453162,-0.382416,0.521527,0.292417
1781276205.791435,2.736392,7.647137,5.495754,-0.362286,0.508812,0.271925
1781276205.801435,2.728671,7.621200,5.535484,-0.320159,0.486317,0.241773
1781276205.811435,2.719921,7.599062,5.570126,-0.250951,0.448404,0.203177
1781276205.821435,2.709331,7.583005,5.597117,-0.143622,0.424573,0.153275
1781276205.831435,2.696336,7.574191,5.615305,-0.041641,0.400332,0.104381
1781276205.841435,2.681159,7.572045,5.625460,0.040879,0.367498,0.057999
1781276205.851435,2.664574,7.574704,5.629762,0.088058,0.328205,0.020720
1781276205.861435,2.648158,7.580279,5.630006,0.114419,0.275601,-0.003543
1781276205.871435,2.633388,7.587165,5.627657,0.114464,0.219075,-0.018579
1781276205.881435,2.621174,7.593908,5.624266,0.106686,0.163521,-0.020152
1781276205.891435,2.612221,7.600567,5.619435,0.118003,0.113079,-0.012732
1781276205.901435,2.606229,7.608385,5.611631,0.151646,0.063929,-0.017350
1781276205.911435,2.602056,7.618855,5.599344,0.198854,0.017916,-0.034393
1781276205.921435,2.598729,7.631854,5.583158,0.223968,-0.015163,-0.054846
1781276205.931435,2.595597,7.645886,5.565390,0.221038,-0.036787,-0.065179
1781276205.941435,2.592539,7.659108,5.548612,0.187309,-0.044282,-0.072065
1781276205.951435,2.589528,7.670359,5.534459,0.155714,-0.044838,-0.070395
1781276205.961435,2.587109,7.680054,5.522137,0.136044,-0.050619,-0.060245
1781276205.971435,2.585868,7.688236,5.511321,0.108279,-0.066025,-0.054201
1781276205.981435,2.585829,7.695073,5.501787,0.098741,-0.066782,-0.046706
1781276205.991435,2.586019,7.701685,5.492439,0.109759,-0.040428,-0.028942
1781276206.001435,2.585317,7.708446,5.483279,0.120790,0.014115,-0.006229
1781276206.011435,2.583552,7.714637,5.475403,0.111603,0.078137,0.025118
1781276206.021435,2.580333,7.718679,5.471221,0.075529,0.160227,0.061703
1781276206.031435,2.575430,7.719441,5.472456,0.030475,0.237916,0.089966
1781276206.041435,2.568110,7.717599,5.478490,-0.004059,0.293357,0.094230
1781276206.051435,2.557690,7.714520,5.487692,-0.023695,0.330213,0.077408
1781276206.061435,2.543907,7.711345,5.498548,-0.027039,0.354992,0.054473
1781276206.071435,2.527243,7.709123,5.509336,-0.014698,0.366281,0.029603
1781276206.081435,2.508536,7.708381,5.518914,0.002319,0.357106,0.003785
1781276206.091435,2.489396,7.708749,5.527059,0.006720,0.326353,-0.008212
1781276206.101435,2.472015,7.708706,5.534917,-0.016430,0.288665,0.002115
1781276206.111435,2.458279,7.705771,5.545115,-0.077987,0.257965,0.032982
1781276206.121435,2.448880,7.697937,5.560130,-0.154224,0.226911,0.069669
1781276206.131435,2.443957,7.684895,5.580298,-0.232651,0.201816,0.108011
1781276206.141435,2.442924,7.666461,5.606033,-0.313932,0.181191,0.139738
1781276206.151435,2.444486,7.642868,5.637466,-0.394412,0.172752,0.159671
1781276206.161435,2.446834,7.614951,5.674096,-0.451499,0.172837,0.154111
1781276206.171435,2.447809,7.585221,5.713360,-0.464438,0.170007,0.126987
1781276206.181435,2.446922,7.556543,5.751618,-0.439110,0.149770,0.091976
1781276206.191435,2.444830,7.531171,5.785695,-0.375346,0.109647,0.052090
1781276206.201435,2.441887,7.510851,5.813300,-0.296200,0.062530,0.001503
