t_utc[s],a_x[m/s2],a_y[m/s2],a_z[m/s2],w_x[rad/s],w_y[rad/s],w_z[rad/s]
1781264427.197868,0.434160,-1.108734,-9.734082,0.372219,-0.240935,0.007291
1781264427.207868,0.404701,-1.147598,-9.730834,0.391267,-0.339463,0.079342
1781264427.217868,0.371654,-1.177308,-9.728612,0.185700,-0.296512,0.171867
1781264427.227868,0.344656,-1.179785,-9.729316,-0.160572,-0.209820,0.263513
1781264427.237868,0.322430,-1.146644,-9.734024,-0.538757,-0.183828,0.346343
1781264427.247868,0.299080,-1.078339,-9.742532,-0.875627,-0.212312,0.403099
1781264427.257868,0.271873,-0.981620,-9.753500,-1.117174,-0.259959,0.415064
1781264427.267868,0.239055,-0.866771,-9.765199,-1.242661,-0.339740,0.391686
1781264427.277868,0.198881,-0.744584,-9.776157,-1.260818,-0.418369,0.332802
1781264427.287868,0.155713,-0.625827,-9.785272,-1.165282,-0.410373,0.210728
1781264427.297868,0.121310,-0.521273,-9.791928,-0.962987,-0.262431,0.024597
1781264427.307868,0.108002,-0.440297,-9.796111,-0.681046,-0.010928,-0.179737
1781264427.317868,0.121635,-0.388158,-9.798187,-0.380970,0.263990,-0.335640
1781264427.327868,0.160484,-0.363658,-9.798568,-0.117913,0.492544,-0.405158
1781264427.337868,0.219009,-0.361159,-9.797511,0.074132,0.664737,-0.390917
1781264427.347868,0.291266,-0.373698,-9.795140,0.192774,0.773012,-0.332536
1781264427.357868,0.370538,-0.394681,-9.791627,0.249311,0.813895,-0.257595
1781264427.367868,0.450971,-0.418829,-9.787248,0.257710,0.801812,-0.187782
1781264427.377868,0.526589,-0.442364,-9.782445,0.234067,0.721827,-0.128820
1781264427.387868,0.590846,-0.462657,-9.777854,0.191576,0.575019,-0.087487
1781264427.397868,0.637961,-0.478761,-9.774139,0.148284,0.374423,-0.064968
1781264427.407868,0.663964,-0.490860,-9.771821,0.108421,0.145811,-0.059849
1781264427.417868,0.667009,-0.499632,-9.771174,0.079488,-0.088704,-0.061074
1781264427.427868,0.648047,-0.506412,-9.772095,0.070124,-0.299337,-0.071294
1781264427.437868,0.611591,-0.513427,-9.774067,0.086371,-0.441443,-0.089490
1781264427.447868,0.566442,-0.523022,-9.776273,0.123857,-0.478273,-0.116601
1781264427.457868,0.523850,-0.536961,-9.777896,0.176561,-0.395210,-0.157347
1781264427.467867,0.493899,-0.555958,-9.778402,0.230110,-0.230937,-0.201307
1781264427.477867,0.481613,-0.579939,-9.777626,0.279522,-0.049852,-0.240373
1781264427.487867,0.485202,-0.607352,-9.775782,0.302333,0.083158,-0.259079
1781264427.497867,0.498449,-0.634800,-9.773370,0.281227,0.142197,-0.254052
1781264427.507867,0.513105,-0.657768,-9.771096,0.207662,0.114603,-0.233126
1781264427.517867,0.520683,-0.671294,-9.769781,0.088681,0.002447,-0.214314
1781264427.527867,0.515357,-0.672299,-9.769994,-0.045837,-0.142723,-0.218404
1781264427.537867,0.496307,-0.660564,-9.771774,-0.166239,-0.278356,-0.255354
1781264427.547867,0.466085,-0.638224,-9.774735,-0.256875,-0.372724,-0.314913
1781264427.557867,0.429333,-0.609042,-9.778273,-0.305067,-0.416895,-0.376679
1781264427.567867,0.391208,-0.577195,-9.781802,-0.309023,-0.403366,-0.422722
1781264427.577867,0.357372,-0.546796,-9.784849,-0.275319,-0.331190,-0.451003
1781264427.587867,0.333040,-0.521477,-9.787100,-0.209507,-0.210817,-0.450101
1781264427.597867,0.321427,-0.503634,-9.788430,-0.126335,-0.070128,-0.417606
1781264427.607867,0.323233,-0.494591,-9.788834,-0.033116,0.063999,-0.361473
1781264427.617867,0.336640,-0.494711,-9.788374,0.056758,0.170514,-0.289119
1781264427.627867,0.358659,-0.502798,-9.787175,0.122910,0.248997,-0.220728
1781264427.637867,0.386928,-0.515671,-9.785424,0.149013,0.305693,-0.165748
1781264427.647867,0.419549,-0.529235,-9.783353,0.134029,0.342719,-0.126371
1781264427.657867,0.454390,-0.540326,-9.781190,0.099734,0.352379,-0.107465
1781264427.667867,0.488771,-0.548148,-9.779098,0.073406,0.331010,-0.124204
1781264427.677867,0.519171,-0.554879,-9.777155,0.084345,0.266433,-0.186163
1781264427.687867,0.541771,-0.564625,-9.775375,0.147116,0.164113,-0.276228
1781264427.697867,0.554360,-0.582199,-9.773638,0.256110,0.057507,-0.374573
1781264427.707867,0.558162,-0.610587,-9.771683,0.370115,-0.028086,-0.445230
1781264427.717867,0.554719,-0.647683,-9.769484,0.429213,-0.100031,-0.447601
1781264427.727867,0.544385,-0.686988,-9.767379,0.413199,-0.171165,-0.383522
1781264427.737867,0.526058,-0.722722,-9.765806,0.352230,-0.255772,-0.286882
1781264427.747867,0.498381,-0.752074,-9.765040,0.269798,-0.347455,-0.176093
1781264427.757867,0.461397,-0.772420,-9.765267,0.152505,-0.427730,-0.057290
1781264427.767867,0.416290,-0.779467,-9.766730,-0.012874,-0.497259,0.047764
1781264427.777867,0.363995,-0.769476,-9.769599,-0.198948,-0.559923,0.105834
1781264427.787867,0.305440,-0.741744,-9.773731,-0.373471,-0.619643,0.113381
1781264427.797867,0.241896,-0.698547,-9.778671,-0.512133,-0.663646,0.093304
1781264427.807867,0.175951,-0.643797,-9.783822,-0.604694,-0.667377,0.061753
1781264427.817867,0.113240,-0.582098,-9.788614,-0.651056,-0.600042,0.022583
1781264427.827867,0.061421,-0.518044,-9.792690,-0.651963,-0.450441,-0.020235
1781264427.837867,0.027158,-0.455604,-9.795970,-0.617891,-0.248494,-0.049825
1781264427.847867,0.013267,-0.398132,-9.798520,-0.549590,-0.044862,-0.062937
1781264427.857867,0.017521,-0.348825,-9.800402,-0.452461,0.117954,-0.060189
1781264427.867867,0.034912,-0.310038,-9.801666,-0.337006,0.227271,-0.038789
1781264427.877867,0.061044,-0.282714,-9.802368,-0.220795,0.302191,0.006567
1781264427.887867,0.093194,-0.266677,-9.802565,-0.108425,0.352297,0.066031
1781264427.897867,0.129329,-0.261264,-9.802300,-0.005544,0.385872,0.108829
1781264427.907867,0.168178,-0.265114,-9.801604,0.078303,0.412211,0.120216
1781264427.917867,0.209296,-0.276023,-9.800507,0.137521,0.434152,0.105795
1781264427.927867,0.252473,-0.291953,-9.799025,0.181392,0.451533,0.084776
1781264427.937867,0.296721,-0.312100,-9.797161,0.225559,0.453813,0.071633
1781264427.947867,0.340087,-0.337364,-9.794912,0.289993,0.433076,0.065554
1781264427.957867,0.380255,-0.370118,-9.792249,0.379129,0.387976,0.067580
1781264427.967867,0.414722,-0.412534,-9.789150,0.481213,0.317060,0.073426
1781264427.977867,0.441225,-0.465031,-9.785631,0.583101,0.229663,0.084047
1781264427.987867,0.458923,-0.526514,-9.781693,0.662544,0.139262,0.091456
1781264427.997867,0.467711,-0.594023,-9.777404,0.702594,0.049680,0.099964
1781264428.007867,0.468253,-0.662883,-9.772952,0.687867,-0.021410,0.121393
1781264428.017867,0.463528,-0.727763,-9.768569,0.620142,-0.047603,0.164276
1781264428.027867,0.458352,-0.784715,-9.764417,0.525549,-0.021297,0.224115
1781264428.037867,0.457404,-0.832937,-9.760476,0.443004,0.047149,0.280571
1781264428.047867,0.463684,-0.875359,-9.756470,0.406290,0.135165,0.313000
1781264428.057867,0.477921,-0.917108,-9.751943,0.425659,0.211126,0.306392
1781264428.067867,0.497634,-0.962388,-9.746584,0.475412,0.238901,0.273185
1781264428.077867,0.516499,-1.012831,-9.740485,0.531770,0.185550,0.225637
1781264428.087867,0.526113,-1.067737,-9.734102,0.571330,0.045674,0.175221
1781264428.097867,0.520187,-1.124295,-9.728049,0.571024,-0.133989,0.143011
1781264428.107867,0.496943,-1.178794,-9.722807,0.532177,-0.310475,0.136001
1781264428.117867,0.457244,-1.227908,-9.718668,0.462285,-0.466394,0.144909
1781264428.127867,0.405073,-1.268364,-9.715784,0.356241,-0.557409,0.160827
1781264428.137867,0.347865,-1.297388,-9.714176,0.227594,-0.566179,0.180083
1781264428.147867,0.292202,-1.313737,-9.713823,0.097009,-0.526477,0.207702
1781264428.157867,0.240465,-1.317960,-9.714676,-0.020120,-0.479190,0.251367
1781264428.167867,0.192379,-1.311707,-9.716596,-0.118016,-0.438770,0.306888
1781264428.177867,0.147037,-1.297452,-9.719302,-0.181343,-0.408643,0.351492
1781264428.187867,0.103507,-1.278692,-9.722349,-0.207875,-0.392580,0.358593
1781264428.197867,0.061241,-1.258139,-9.725389,-0.222041,-0.386312,0.327828
1781264428.207867,0.020237,-1.234655,-9.728568,-0.270944,-0.379887,0.267751
1781264428.217867,-0.018766,-1.202536,-9.732587,-0.400360,-0.364051,0.186094
1781264428.227867,-0.054686,-1.153285,-9.738388,-0.621314,-0.335068,0.106940
1781264428.237867,-0.085517,-1.078893,-9.746641,-0.909343,-0.275793,0.049366
1781264428.247867,-0.108232,-0.975592,-9.757227,-1.201809,-0.179778,0.021071
1781264428.257866,-0.120534,-0.847079,-9.769011,-1.414720,-0.069407,0.012206
1781264428.267866,-0.121852,-0.703927,-9.780320,-1.496030,0.046198,0.002438
1781264428.277866,-0.110684,-0.559794,-9.789776,-1.432928,0.189061,-0.027783
1781264428.287866,-0.083552,-0.428471,-9.796722,-1.234275,0.363453,-0.100281
1781264428.297866,-0.038900,-0.321889,-9.801143,-0.933238,0.533360,-0.208743
1781264428.307866,0.020589,-0.247577,-9.803405,-0.581717,0.658113,-0.322901
1781264428.317866,0.089205,-0.206558,-9.803995,-0.257003,0.717264,-0.413046
1781264428.327866,0.160492,-0.192989,-9.803373,-0.018619,0.712715,-0.468357
1781264428.337866,0.229287,-0.197993,-9.801912,0.129466,0.665771,-0.507212
1781264428.347866,0.291894,-0.213393,-9.799933,0.203196,0.585054,-0.540024
1781264428.357866,0.344633,-0.232386,-9.797804,0.211843,0.461102,-0.559595
1781264428.367866,0.383560,-0.249208,-9.795961,0.167546,0.301465,-0.553938
1781264428.377866,0.405999,-0.259903,-9.794791,0.093370,0.128508,-0.518704
1781264428.387866,0.411923,-0.263410,-9.794453,0.021246,-0.027976,-0.457195
1781264428.397866,0.404613,-0.261277,-9.794813,-0.025017,-0.134100,-0.376110
1781264428.407866,0.390287,-0.256874,-9.795510,-0.031037,-0.165135,-0.294470
1781264428.417866,0.376363,-0.255021,-9.796104,0.019492,-0.126083,-0.239496
1781264428.427866,0.368073,-0.261298,-9.796254,0.129333,-0.053984,-0.225316
1781264428.437866,0.367585,-0.280124,-9.795746,0.273457,0.031510,-0.252148
1781264428.447866,0.376377,-0.313227,-9.794395,0.422358,0.132049,-0.314276
1781264428.457866,0.395041,-0.359966,-9.792033,0.553966,0.220647,-0.392921
1781264428.467866,0.420393,-0.417194,-9.788691,0.643934,0.253778,-0.461293
1781264428.477866,0.445600,-0.480085,-9.784690,0.677702,0.207279,-0.497842
1781264428.487866,0.463053,-0.543412,-9.780576,0.654648,0.090708,-0.497302
1781264428.497866,0.467780,-0.601766,-9.776947,0.577609,-0.050114,-0.473863
1781264428.507866,0.459488,-0.650424,-9.774236,0.456684,-0.172538,-0.437796
1781264428.517866,0.441352,-0.686156,-9.772638,0.310867,-0.248378,-0.394938
1781264428.527866,0.419205,-0.707684,-9.772085,0.163736,-0.249038,-0.366626
1781264428.537866,0.401151,-0.716140,-9.772234,0.043820,-0.165745,-0.383777
1781264428.547866,0.394299,-0.714972,-9.772601,-0.027668,-0.034648,-0.459410
1781264428.557866,0.400664,-0.709228,-9.772758,-0.040364,0.085595,-0.580690
1781264428.567866,0.417868,-0.704323,-9.772389,0.001592,0.169638,-0.719329
1781264428.577866,0.442732,-0.704789,-9.771256,0.080974,0.225119,-0.835032
1781264428.587866,0.472331,-0.713201,-9.769255,0.170943,0.251862,-0.891538
1781264428.597866,0.503070,-0.729538,-9.766512,0.246070,0.241384,-0.876643
1781264428.607866,0.530544,-0.751811,-9.763369,0.293399,0.189632,-0.797382
1781264428.617866,0.550852,-0.777547,-9.760232,0.311084,0.110919,-0.664897
1781264428.627866,0.562792,-0.804586,-9.757361,0.308681,0.043263,-0.502598
1781264428.637866,0.569434,-0.831870,-9.754687,0.302130,0.027603,-0.357628
1781264428.647866,0.576266,-0.859642,-9.751877,0.307186,0.061700,-0.272450
1781264428.657866,0.586289,-0.889661,-9.748582,0.345302,0.093726,-0.249646
1781264428.667866,0.598169,-0.925398,-9.744526,0.423769,0.098847,-0.264156
1781264428.677866,0.610690,-0.968910,-9.739509,0.499937,0.106902,-0.276143
1781264428.687866,0.624966,-1.016237,-9.733778,0.492630,0.133946,-0.244943
1781264428.697866,0.641223,-1.057411,-9.728346,0.367771,0.152482,-0.170444
1781264428.707866,0.656160,-1.083559,-9.724485,0.185774,0.117580,-0.092595
1781264428.717866,0.662961,-1.093615,-9.722904,0.037240,-0.002305,-0.039956
1781264428.727866,0.654546,-1.093008,-9.723538,-0.037556,-0.180819,-0.013543
1781264428.737866,0.629005,-1.087421,-9.725839,-0.071255,-0.340900,-0.010414
1781264428.747866,0.591210,-1.078721,-9.729170,-0.107115,-0.430868,-0.024435
1781264428.757866,0.547717,-1.066018,-9.733110,-0.152492,-0.466050,-0.049305
1781264428.767866,0.502638,-1.048523,-9.737439,-0.200578,-0.471169,-0.082495
1781264428.777866,0.459069,-1.025958,-9.741994,-0.252326,-0.442125,-0.122212
1781264428.787866,0.420432,-0.997896,-9.746654,-0.309764,-0.378408,-0.170252
1781264428.797866,0.389259,-0.964131,-9.751348,-0.365073,-0.297601,-0.225641
1781264428.807866,0.367341,-0.925498,-9.755943,-0.404363,-0.196796,-0.288204
1781264428.817866,0.358077,-0.884153,-9.760123,-0.413970,-0.046974,-0.354661
1781264428.827866,0.366064,-0.843535,-9.763420,-0.383577,0.146780,-0.401662
1781264428.837866,0.393664,-0.807528,-9.765382,-0.315594,0.348395,-0.411171
1781264428.847866,0.440197,-0.779869,-9.765629,-0.210593,0.535951,-0.387034
1781264428.857866,0.502898,-0.763807,-9.763853,-0.080300,0.683935,-0.333859
1781264428.867866,0.575674,-0.760215,-9.760104,0.036161,0.748557,-0.259291
1781264428.877866,0.649140,-0.766040,-9.755045,0.100391,0.708751,-0.174575
1781264428.887866,0.713334,-0.775057,-9.749872,0.094014,0.574097,-0.093418
1781264428.897866,0.761024,-0.780708,-9.745839,0.027231,0.392807,-0.030255
1781264428.907866,0.791695,-0.778908,-9.743550,-0.059881,0.243745,0.003049
1781264428.917866,0.811461,-0.770170,-9.742621,-0.110539,0.171923,-0.005040
1781264428.927866,0.828575,-0.760389,-9.741949,-0.072643,0.182184,-0.051013
1781264428.937866,0.850702,-0.758444,-9.740188,0.059554,0.264942,-0.121273
1781264428.947866,0.884070,-0.771939,-9.736136,0.252870,0.398289,-0.207001
1781264428.957866,0.931680,-0.804675,-9.729008,0.465067,0.537732,-0.284284
1781264428.967866,0.991131,-0.856134,-9.718699,0.647299,0.624758,-0.327506
1781264428.977866,1.056038,-0.921568,-9.705850,0.757809,0.644820,-0.324762
1781264428.987866,1.120544,-0.993492,-9.691512,0.780041,0.623053,-0.273954
1781264428.997866,1.180700,-1.064003,-9.676894,0.721880,0.565345,-0.192108
1781264429.007866,1.232406,-1.126563,-9.663389,0.604946,0.465094,-0.104987
1781264429.017866,1.272380,-1.177299,-9.652184,0.465113,0.344634,-0.037839
1781264429.027866,1.300056,-1.215738,-9.643747,0.341862,0.225034,-0.001967
1781264429.037866,1.315766,-1.244717,-9.637928,0.265194,0.100968,0.008123
1781264429.047866,1.318684,-1.268530,-9.634426,0.231250,-0.039630,0.007264
1781264429.057866,1.308022,-1.290286,-9.632987,0.216574,-0.175397,0.015117
1781264429.067866,1.285310,-1.310860,-9.633261,0.201014,-0.284318,0.038664
1781264429.077866,1.253100,-1.329980,-9.634877,0.180145,-0.367002,0.074841
1781264429.087866,1.213902,-1.346804,-9.637554,0.143839,-0.418197,0.106253
1781264429.097866,1.171925,-1.359207,-9.641011,0.084518,-0.418058,0.100588
1781264429.107866,1.132105,-1.364686,-9.644999,0.008779,-0.385687,0.053698
1781264429.117866,1.095478,-1.361778,-9.649639,-0.075564,-0.370423,0.005374
1781264429.127866,1.059714,-1.350280,-9.655244,-0.157027,-0.375836,-0.023577
1781264429.137866,1.023888,-1.331964,-9.661650,-0.205398,-0.377052,-0.056314
1781264429.147866,0.988713,-1.311631,-9.668095,-0.189665,-0.376909,-0.113753
1781264429.157866,0.952894,-1.294206,-9.674038,-0.142571,-0.407561,-0.173862
1781264429.167866,0.913657,-1.278810,-9.679864,-0.148488,-0.454140,-0.214180
1781264429.177866,0.871303,-1.258284,-9.686449,-0.241723,-0.475445,-0.242311
1781264429.187866,0.828442,-1.225248,-9.694429,-0.397526,-0.470388,-0.267400
1781264429.197866,0.787025,-1.175708,-9.703989,-0.578361,-0.448848,-0.279363
1781264429.207866,0.748203,-1.108483,-9.714938,-0.762271,-0.413583,-0.266773
1781264429.217866,0.712799,-1.023938,-9.726840,-0.934438,-0.369558,-0.238156
1781264429.227866,0.681785,-0.924659,-9.738975,-1.065595,-0.312836,-0.214810
1781264429.237866,0.657213,-0.815689,-9.750383,-1.132749,-0.227183,-0.217825
1781264429.247866,0.642870,-0.703552,-9.760079,-1.124265,-0.096718,-0.261021
1781264429.257866,0.643692,-0.595955,-9.767210,-1.029775,0.078909,-0.360252
1781264429.267866,0.663609,-0.500632,-9.771254,-0.856946,0.283058,-0.516294
1781264429.277866,0.703855,-0.423344,-9.772109,-0.634299,0.479990,-0.709247
1781264429.287866,0.760917,-0.367003,-9.770122,-0.394093,0.611531,-0.912239
1781264429.297866,0.826240,-0.331428,-9.766099,-0.172619,0.640276,-1.086890
1781264429.307866,0.889948,-0.313036,-9.761123,-0.009538,0.578860,-1.194649
1781264429.317866,0.945100,-0.306091,-9.756174,0.089146,0.470884,-1.229093
1781264429.327866,0.988402,-0.305797,-9.751905,0.144638,0.336404,-1.207887
1781264429.337866,1.017794,-0.309638,-9.748769,0.177808,0.189287,-1.154935
1781264429.347866,1.033558,-0.316560,-9.746892,0.198210,0.064642,-1.079709
1781264429.357866,1.038801,-0.325759,-9.746032,0.208916,-0.020818,-0.990622
1781264429.367866,1.037184,-0.336365,-9.745843,0.206556,-0.072770,-0.894334
1781264429.377866,1.031249,-0.347426,-9.746085,0.197347,-0.107073,-0.799077
1781264429.387866,1.022279,-0.358065,-9.746644,0.178141,-0.133309,-0.705672
1781264429.397866,1.010619,-0.367609,-9.747504,0.156680,-0.157985,-0.626972
1781264429.407866,0.996038,-0.376168,-9.748677,0.145065,-0.190309,-0.578767
1781264429.417866,0.977805,-0.384776,-9.750185,0.150809,-0.228149,-0.571328
1781264429.427866,0.956584,-0.395075,-9.751876,0.179199,-0.251289,-0.606301
1781264429.437866,0.934680,-0.408746,-9.753436,0.227010,-0.247656,-0.676714
1781264429.447866,0.915313,-0.427211,-9.754481,0.290241,-0.206587,-0.778519
1781264429.457866,0.902622,-0.451356,-9.754576,0.361339,-0.123633,-0.905262
1781264429.467866,0.900789,-0.481392,-9.753305,0.432979,-0.001426,-1.052104
1781264429.477866,0.913752,-0.516476,-9.750294,0.494589,0.156911,-1.205950
1781264429.487866,0.944016,-0.554946,-9.745281,0.536974,0.322883,-1.346518
1781264429.497866,0.990008,-0.594794,-9.738350,0.558675,0.448319,-1.451092
1781264429.507866,1.045684,-0.634844,-9.729993,0.574847,0.497773,-1.518642
1781264429.517866,1.102687,-0.675142,-9.720988,0.595881,0.457235,-1.564803
1781264429.527866,1.152784,-0.716449,-9.712227,0.627581,0.336568,-1.617634
1781264429.537866,1.189212,-0.760846,-9.704464,0.686301,0.158615,-1.670957
1781264429.547866,1.208330,-0.810591,-9.698072,0.755549,-0.035296,-1.699287
1781264429.557866,1.211743,-0.865449,-9.692901,0.794130,-0.177680,-1.679302
1781264429.567865,1.205707,-0.921985,-9.688442,0.775190,-0.240645,-1.604715
1781264429.577865,1.196865,-0.974754,-9.684381,0.690392,-0.235638,-1.491578
1781264429.587865,1.190823,-1.018633,-9.680621,0.567053,-0.174366,-1.374984
1781264429.597865,1.192101,-1.051160,-9.676993,0.435911,-0.080411,-1.282839
1781264429.607865,1.201680,-1.072885,-9.673426,0.326427,0.000096,-1.211213
1781264429.617865,1.216384,-1.086610,-9.670057,0.257351,0.033284,-1.147736
1781264429.627865,1.231328,-1.097043,-9.666987,0.248955,0.018711,-1.094022
1781264429.637865,1.243990,-1.110155,-9.663867,0.304152,-0.003599,-1.067857
1781264429.647865,1.255422,-1.129162,-9.660184,0.358620,-0.003831,-1.048721
1781264429.657865,1.267023,-1.149575,-9.656263,0.316810,0.002480,-0.996491
1781264429.667865,1.278769,-1.160744,-9.653382,0.158459,0.013089,-0.923653
1781264429.677865,1.291629,-1.154347,-9.652431,-0.049853,0.035889,-0.876412
1781264429.687865,1.304922,-1.129626,-9.653560,-0.222282,0.026724,-0.848442
1781264429.697865,1.313262,-1.091850,-9.656769,-0.327740,-0.052004,-0.799702
1781264429.707865,1.311758,-1.047076,-9.661926,-0.385458,-0.149393,-0.731285
1781264429.717865,1.300954,-0.999296,-9.668441,-0.408753,-0.219573,-0.665048
1781264429.727865,1.283082,-0.951244,-9.675672,-0.404645,-0.280076,-0.629116
1781264429.737865,1.259107,-0.905508,-9.683209,-0.366749,-0.335875,-0.642328
1781264429.747865,1.230386,-0.865041,-9.690602,-0.291237,-0.377650,-0.702187
1781264429.757865,1.198571,-0.832812,-9.697415,-0.185745,-0.408185,-0.783791
1781264429.767865,1.164850,-0.809541,-9.703496,-0.093188,-0.425069,-0.867964
1781264429.777865,1.131055,-0.792707,-9.708885,-0.043780,-0.416849,-0.938734
1781264429.787865,1.100172,-0.778435,-9.713591,-0.032295,-0.369951,-0.990850
1781264429.797865,1.076223,-0.763848,-9.717436,-0.040725,-0.277199,-1.031466
1781264429.807865,1.063386,-0.748452,-9.720050,-0.040994,-0.146410,-1.068454
1781264429.817865,1.064803,-0.734027,-9.720994,-0.014401,0.012873,-1.103855
1781264429.827865,1.082697,-0.723345,-9.719811,0.046765,0.192886,-1.129727
1781264429.837865,1.119013,-0.719734,-9.715948,0.139409,0.389121,-1.144166
1781264429.847865,1.174472,-0.725731,-9.708930,0.252856,0.580042,-1.140989
1781264429.857865,1.246540,-0.742080,-9.698680,0.363177,0.727034,-1.115813
1781264429.867865,1.328781,-0.767774,-9.685742,0.451897,0.788647,-1.067411
1781264429.877865,1.412407,-0.800516,-9.671250,0.509333,0.765291,-1.003011
1781264429.887865,1.490784,-0.837461,-9.656358,0.542779,0.688400,-0.947231
1781264429.897865,1.560029,-0.876124,-9.641994,0.550686,0.579875,-0.913561
1781264429.907865,1.617628,-0.914876,-9.628910,0.553199,0.442410,-0.897338
1781264429.917865,1.660195,-0.953408,-9.617935,0.549275,0.264695,-0.871283
1781264429.927865,1.684479,-0.991551,-9.609861,0.536636,0.068575,-0.813335
1781264429.937865,1.690053,-1.029339,-9.604910,0.520629,-0.113098,-0.732016
1781264429.947865,1.678724,-1.066935,-9.602789,0.504442,-0.269488,-0.638332
1781264429.957865,1.652693,-1.104264,-9.603077,0.478559,-0.402481,-0.541957
1781264429.967865,1.614564,-1.140438,-9.605330,0.442319,-0.502723,-0.462576
1781264429.977865,1.568990,-1.173749,-9.608869,0.388979,-0.543840,-0.401915
1781264429.987865,1.521268,-1.201422,-9.613127,0.307705,-0.539114,-0.360816
1781264429.997865,1.474892,-1.221109,-9.617878,0.211993,-0.513548,-0.349054
1781264430.007865,1.432030,-1.231747,-9.623003,0.123758,-0.468739,-0.382669
1781264430.017865,1.395049,-1.235387,-9.627973,0.080518,-0.405056,-0.448455
1781264430.027865,1.365082,-1.237050,-9.632057,0.104790,-0.344302,-0.525485
1781264430.037865,1.341678,-1.243814,-9.634475,0.207376,-0.287189,-0.613103
1781264430.047865,1.324676,-1.262127,-9.634442,0.362968,-0.240524,-0.720463
1781264430.057865,1.313176,-1.294001,-9.631781,0.506836,-0.205840,-0.835253
1781264430.067865,1.306779,-1.335518,-9.626980,0.586076,-0.170167,-0.941101
1781264430.077865,1.304625,-1.379742,-9.621035,0.586791,-0.151446,-0.993077
1781264430.087865,1.303097,-1.421260,-9.615201,0.537177,-0.170597,-0.964270
1781264430.097865,1.297734,-1.457894,-9.610442,0.476517,-0.221045,-0.876213
1781264430.107865,1.284924,-1.490703,-9.607128,0.432059,-0.301997,-0.777123
1781264430.117865,1.262634,-1.521864,-9.605194,0.416217,-0.390624,-0.698567
1781264430.127865,1.232435,-1.553898,-9.603983,0.434139,-0.451199,-0.681716
1781264430.137865,1.198285,-1.589714,-9.602437,0.493968,-0.491464,-0.732410
1781264430.147865,1.159915,-1.630292,-9.600338,0.530229,-0.571088,-0.796311
1781264430.157865,1.112665,-1.668852,-9.599304,0.443794,-0.687958,-0.801936
1781264430.167865,1.056935,-1.692769,-9.601420,0.220068,-0.734112,-0.773501
1781264430.177865,1.002096,-1.692091,-9.607421,-0.072668,-0.663567,-0.748425
1781264430.187865,0.957022,-1.663862,-9.616935,-0.361223,-0.522936,-0.718715
1781264430.197865,0.926965,-1.611050,-9.628853,-0.587954,-0.335487,-0.695650
1781264430.207865,0.915548,-1.541603,-9.641299,-0.705250,-0.127979,-0.693578
1781264430.217865,0.922730,-1.466597,-9.652311,-0.701944,0.053170,-0.714031
1781264430.227865,0.945180,-1.395868,-9.660629,-0.609613,0.191550,-0.767071
1781264430.237865,0.980770,-1.336360,-9.665502,-0.455928,0.312862,-0.866874
1781264430.247865,1.027321,-1.291859,-9.666722,-0.269942,0.388738,-1.007017
1781264430.257865,1.079275,-1.263516,-9.664813,-0.083684,0.391691,-1.158981
1781264430.267865,1.128244,-1.248907,-9.661129,0.053411,0.297651,-1.268477
1781264430.277865,1.165245,-1.242251,-9.657603,0.102944,0.136835,-1.297646
1781264430.287865,1.185665,-1.236066,-9.655915,0.074637,-0.029345,-1.259602
1781264430.297865,1.191853,-1.225319,-9.656523,0.004674,-0.132388,-1.196028
1781264430.307865,1.190886,-1.208783,-9.658724,-0.054645,-0.162663,-1.139594
1781264430.317865,1.188839,-1.189174,-9.661411,-0.072867,-0.138213,-1.077761
1781264430.327865,1.190142,-1.171333,-9.663431,-0.032823,-0.073063,-1.008423
1781264430.337865,1.198592,-1.160863,-9.663649,0.060923,0.026907,-0.948079
1781264430.347865,1.216261,-1.161880,-9.661316,0.192471,0.123288,-0.891438
1781264430.357864,1.240729,-1.176987,-9.656369,0.336059,0.175479,-0.820836
1781264430.367864,1.266823,-1.205659,-9.649437,0.449970,0.171891,-0.729217
1781264430.377864,1.289311,-1.242930,-9.641728,0.491236,0.116363,-0.633626
1781264430.387864,1.302213,-1.280550,-9.635075,0.432672,-0.005837,-0.543100
1781264430.397864,1.300242,-1.309854,-9.631404,0.302319,-0.171238,-0.471109
1781264430.407864,1.281193,-1.325842,-9.631766,0.144815,-0.343477,-0.416379
1781264430.417864,1.246418,-1.328199,-9.635996,0.009906,-0.478652,-0.367129
1781264430.427864,1.200274,-1.321205,-9.642808,-0.062286,-0.566794,-0.323257
1781264430.437864,1.147356,-1.311145,-9.650617,-0.068391,-0.607919,-0.284111
1781264430.447864,1.092424,-1.302750,-9.658129,-0.042757,-0.594033,-0.253885
1781264430.457864,1.040997,-1.297304,-9.664545,-0.018080,-0.533554,-0.263034
1781264430.467864,0.997129,-1.292509,-9.669817,-0.027039,-0.451879,-0.325043
1781264430.477864,0.961820,-1.284660,-9.674441,-0.065124,-0.376174,-0.414042
1781264430.487864,0.934761,-1.271814,-9.678791,-0.108933,-0.303843,-0.512916
1781264430.497864,0.916675,-1.254910,-9.682729,-0.129543,-0.212992,-0.611137
1781264430.507864,0.910028,-1.237280,-9.685625,-0.105827,-0.089052,-0.686557
1781264430.517864,0.916114,-1.223586,-9.686791,-0.039564,0.030343,-0.738584
