t_utc[s],a_x[m/s2],a_y[m/s2],a_z[m/s2],w_x[rad/s],w_y[rad/s],w_z[rad/s]
1781270968.576481,-0.056539,-1.848009,-9.630632,1.078077,-0.362811,-0.325298
1781270968.586481,-0.088573,-1.950692,-9.610121,1.039623,-0.413090,-0.227757
1781270968.596481,-0.128198,-2.044495,-9.590179,0.902477,-0.474425,-0.077457
1781270968.606481,-0.176537,-2.121106,-9.572788,0.691901,-0.527152,0.101627
1781270968.616481,-0.232571,-2.175185,-9.559472,0.444925,-0.549546,0.286143
1781270968.626481,-0.292748,-2.205002,-9.551001,0.204039,-0.533322,0.454500
1781270968.636481,-0.353362,-2.212699,-9.547177,0.003066,-0.493862,0.586126
1781270968.646481,-0.411593,-2.203419,-9.546993,-0.134880,-0.434523,0.672890
1781270968.656481,-0.464098,-2.183621,-9.549140,-0.204534,-0.341255,0.725347
1781270968.666481,-0.507100,-2.159499,-9.552449,-0.215086,-0.220218,0.753641
1781270968.676481,-0.538038,-2.136483,-9.555944,-0.176169,-0.086194,0.763046
1781270968.686481,-0.555897,-2.119023,-9.558819,-0.099257,0.048783,0.756969
1781270968.696481,-0.561203,-2.109954,-9.560519,-0.002954,0.172517,0.749485
1781270968.706481,-0.555067,-2.110065,-9.560851,0.091010,0.286984,0.751111
1781270968.716481,-0.538683,-2.118660,-9.559882,0.171385,0.390197,0.766386
1781270968.726481,-0.513940,-2.133846,-9.557859,0.229475,0.471750,0.789470
1781270968.736481,-0.483383,-2.153632,-9.555010,0.268951,0.519893,0.803085
1781270968.746481,-0.450725,-2.177337,-9.551230,0.305635,0.523034,0.803042
1781270968.756481,-0.419593,-2.204423,-9.546435,0.331421,0.492459,0.799433
1781270968.766481,-0.392690,-2.232727,-9.541004,0.325422,0.439752,0.800895
1781270968.776481,-0.371981,-2.258978,-9.535659,0.285766,0.370498,0.799318
1781270968.786481,-0.358069,-2.280547,-9.531063,0.226228,0.304077,0.797899
1781270968.796481,-0.350214,-2.296000,-9.527648,0.156999,0.248094,0.806102
1781270968.806481,-0.348134,-2.304680,-9.525630,0.084813,0.188336,0.816091
1781270968.816481,-0.352210,-2.306556,-9.525026,0.015496,0.121992,0.813145
1781270968.826481,-0.363015,-2.302306,-9.525646,-0.042271,0.035594,0.795968
1781270968.836481,-0.384730,-2.293663,-9.526870,-0.075932,-0.123500,0.772599
1781270968.846481,-0.424404,-2.283032,-9.527716,-0.081543,-0.347045,0.746640
1781270968.856481,-0.484111,-2.272867,-9.527271,-0.064052,-0.554621,0.696146
1781270968.866481,-0.558228,-2.263614,-9.525399,-0.066588,-0.677167,0.594941
1781270968.876481,-0.634221,-2.251390,-9.523550,-0.130971,-0.641143,0.476003
1781270968.886481,-0.696823,-2.232552,-9.523640,-0.203726,-0.459845,0.371986
1781270968.896481,-0.737502,-2.210430,-9.525762,-0.201983,-0.244820,0.269657
1781270968.906481,-0.757775,-2.194039,-9.527974,-0.101162,-0.089072,0.159815
1781270968.916481,-0.764293,-2.191672,-9.528001,0.072153,-0.005912,0.055554
1781270968.926481,-0.763071,-2.208081,-9.524300,0.276951,0.032480,-0.023297
1781270968.936481,-0.759140,-2.244247,-9.516139,0.472484,0.021007,-0.080126
1781270968.946481,-0.757827,-2.297018,-9.503623,0.612660,-0.053034,-0.139007
1781270968.956481,-0.765617,-2.359731,-9.487606,0.665897,-0.208752,-0.211710
1781270968.966481,-0.789933,-2.422761,-9.469706,0.605230,-0.433588,-0.283993
1781270968.976481,-0.834015,-2.474168,-9.452622,0.410526,-0.654742,-0.343662
1781270968.986481,-0.894238,-2.501945,-9.439799,0.096929,-0.803721,-0.393473
1781270968.996481,-0.961834,-2.496729,-9.434526,-0.296159,-0.827621,-0.431452
1781270969.006481,-1.022735,-2.453048,-9.439554,-0.720477,-0.667564,-0.445306
1781270969.016481,-1.060157,-2.371706,-9.456149,-1.083338,-0.340383,-0.443075
1781270969.026481,-1.064801,-2.263537,-9.482049,-1.274329,0.017685,-0.458714
1781270969.036481,-1.038515,-2.147594,-9.511876,-1.245671,0.299492,-0.511030
1781270969.046481,-0.990266,-2.044309,-9.539785,-1.017736,0.455127,-0.594281
1781270969.056481,-0.932369,-1.969957,-9.561307,-0.656043,0.476159,-0.693484
1781270969.066481,-0.875243,-1.933747,-9.574139,-0.239320,0.403894,-0.803626
1781270969.076481,-0.826116,-1.937610,-9.577733,0.160988,0.268027,-0.918787
1781270969.086480,-0.788818,-1.976867,-9.572832,0.481577,0.118556,-1.022767
1781270969.096480,-0.761097,-2.041540,-9.561466,0.682534,0.023341,-1.103569
1781270969.106480,-0.736937,-2.119631,-9.546339,0.761942,-0.002890,-1.147979
1781270969.116480,-0.711856,-2.200069,-9.530034,0.738597,0.011662,-1.150693
1781270969.126480,-0.683064,-2.273676,-9.514871,0.632854,0.066016,-1.113624
1781270969.136480,-0.647887,-2.333463,-9.502869,0.468579,0.157156,-1.037075
1781270969.146480,-0.605264,-2.375083,-9.495380,0.276482,0.253022,-0.929375
1781270969.156480,-0.556767,-2.397394,-9.492745,0.089792,0.330819,-0.801880
1781270969.166480,-0.505428,-2.402017,-9.494449,-0.069664,0.376102,-0.667572
1781270969.176480,-0.454869,-2.392415,-9.499429,-0.187659,0.379441,-0.544941
1781270969.186480,-0.408535,-2.373076,-9.506386,-0.257840,0.345162,-0.444219
1781270969.196480,-0.369257,-2.348686,-9.514054,-0.282846,0.278948,-0.363545
1781270969.206480,-0.339217,-2.323291,-9.521414,-0.272647,0.189815,-0.299957
1781270969.216480,-0.319423,-2.299406,-9.527901,-0.247162,0.095251,-0.249141
1781270969.226480,-0.308911,-2.277882,-9.533420,-0.219314,0.016951,-0.214864
1781270969.236480,-0.304969,-2.258933,-9.538056,-0.192621,-0.029374,-0.198571
1781270969.246480,-0.303879,-2.242795,-9.541900,-0.159977,-0.037063,-0.195685
1781270969.256480,-0.301901,-2.229814,-9.545006,-0.123858,-0.011836,-0.203651
1781270969.266480,-0.296454,-2.220514,-9.547345,-0.082829,0.028855,-0.214590
1781270969.276480,-0.286991,-2.215868,-9.548713,-0.028764,0.067198,-0.222137
1781270969.286480,-0.274295,-2.216376,-9.548967,0.024770,0.095074,-0.218948
1781270969.296480,-0.259914,-2.221281,-9.548229,0.065429,0.106247,-0.195220
1781270969.306480,-0.246459,-2.229210,-9.546738,0.089614,0.093262,-0.144983
1781270969.316480,-0.236473,-2.238248,-9.544877,0.089482,0.062650,-0.073840
1781270969.326480,-0.230965,-2.245720,-9.543258,0.059277,0.039842,0.010636
1781270969.336480,-0.227266,-2.249008,-9.542572,0.009253,0.069949,0.095973
1781270969.346480,-0.219677,-2.247394,-9.543129,-0.035177,0.150106,0.152424
1781270969.356480,-0.205436,-2.243042,-9.544468,-0.044811,0.216215,0.162003
1781270969.366480,-0.187022,-2.239918,-9.545580,-0.011382,0.231695,0.134890
1781270969.376480,-0.169304,-2.241527,-9.545534,0.049460,0.187516,0.092604
1781270969.386480,-0.156769,-2.249079,-9.543972,0.109690,0.104712,0.041903
1781270969.396480,-0.151909,-2.261385,-9.541142,0.144893,0.007501,-0.004257
1781270969.406480,-0.155247,-2.275075,-9.537833,0.137143,-0.081384,-0.030163
1781270969.416480,-0.164970,-2.285750,-9.535117,0.084225,-0.129330,-0.021990
1781270969.426480,-0.177606,-2.289810,-9.533917,0.000739,-0.133560,0.016277
1781270969.436480,-0.190294,-2.285668,-9.534665,-0.085408,-0.108104,0.076970
1781270969.446480,-0.200904,-2.273771,-9.537290,-0.156073,-0.056660,0.153728
1781270969.456480,-0.207200,-2.256233,-9.541319,-0.198780,0.019270,0.231888
1781270969.466480,-0.207042,-2.235819,-9.546125,-0.214702,0.108332,0.290264
1781270969.476480,-0.199771,-2.214936,-9.551147,-0.207989,0.181517,0.312119
1781270969.486480,-0.187466,-2.196058,-9.555755,-0.171570,0.208289,0.286771
1781270969.496480,-0.174430,-2.181776,-9.559275,-0.114919,0.172656,0.220615
1781270969.506480,-0.165781,-2.173106,-9.561407,-0.062965,0.086081,0.146555
1781270969.516480,-0.165297,-2.167587,-9.562668,-0.055822,-0.017288,0.118445
1781270969.526480,-0.174686,-2.159225,-9.564388,-0.124394,-0.113831,0.176784
1781270969.536480,-0.195051,-2.140629,-9.568160,-0.263470,-0.203634,0.309490
1781270969.546480,-0.226614,-2.105581,-9.575211,-0.455494,-0.281437,0.465261
1781270969.556480,-0.267259,-2.050632,-9.586045,-0.662456,-0.328028,0.606221
1781270969.566480,-0.312272,-1.976002,-9.600312,-0.845705,-0.320004,0.728797
1781270969.576480,-0.355059,-1.885624,-9.616966,-0.968774,-0.248979,0.837205
1781270969.586480,-0.390413,-1.786821,-9.634445,-1.002459,-0.151292,0.902973
1781270969.596480,-0.415169,-1.688971,-9.651072,-0.936660,-0.034994,0.890418
1781270969.606480,-0.425078,-1.602592,-9.665403,-0.765387,0.121119,0.786021
1781270969.616480,-0.416159,-1.537746,-9.676356,-0.504469,0.289143,0.601928
1781270969.626480,-0.388498,-1.501869,-9.683152,-0.188793,0.428924,0.366489
1781270969.636480,-0.346432,-1.499146,-9.685158,0.155159,0.499757,0.105947
1781270969.646480,-0.298859,-1.530480,-9.681816,0.489921,0.461712,-0.138107
1781270969.656480,-0.255168,-1.591951,-9.673116,0.758483,0.367697,-0.305304
1781270969.666480,-0.217874,-1.674589,-9.660041,0.922727,0.292214,-0.354952
1781270969.676480,-0.187724,-1.767374,-9.644130,0.971236,0.212966,-0.293812
1781270969.686480,-0.168336,-1.859540,-9.627162,0.920064,0.096729,-0.169384
1781270969.696480,-0.163992,-1.942362,-9.610900,0.790215,-0.046973,-0.030213
1781270969.706480,-0.175875,-2.009550,-9.596891,0.609501,-0.184633,0.086343
1781270969.716480,-0.201856,-2.057998,-9.586120,0.409029,-0.300709,0.159304
1781270969.726480,-0.238709,-2.087713,-9.578849,0.225863,-0.389557,0.189434
1781270969.736480,-0.282323,-2.101578,-9.574631,0.082920,-0.435831,0.188376
1781270969.746480,-0.327517,-2.103686,-9.572731,-0.014922,-0.428577,0.177367
1781270969.756480,-0.369266,-2.098460,-9.572364,-0.070803,-0.368875,0.169037
1781270969.766480,-0.403464,-2.089666,-9.572915,-0.096073,-0.270590,0.171868
1781270969.776480,-0.427654,-2.079567,-9.574069,-0.097618,-0.153927,0.199265
1781270969.786480,-0.441419,-2.069834,-9.575557,-0.084815,-0.035620,0.256675
1781270969.796480,-0.445719,-2.061588,-9.577137,-0.059817,0.074789,0.348041
1781270969.806480,-0.442776,-2.055290,-9.578627,-0.034807,0.163354,0.477139
1781270969.816480,-0.434789,-2.050147,-9.580094,-0.026706,0.241650,0.639408
1781270969.826480,-0.422562,-2.043831,-9.581989,-0.042761,0.323214,0.831414
1781270969.836480,-0.407262,-2.034251,-9.584688,-0.076574,0.386448,1.035028
1781270969.846480,-0.391896,-2.020840,-9.588165,-0.109117,0.406709,1.209944
1781270969.856480,-0.378118,-2.004164,-9.592216,-0.136503,0.417481,1.323261
1781270969.866480,-0.364887,-1.985044,-9.596703,-0.155522,0.416436,1.363353
1781270969.876480,-0.353694,-1.965005,-9.601247,-0.156218,0.364759,1.338308
1781270969.886480,-0.349107,-1.945821,-9.605322,-0.145150,0.251962,1.255961
1781270969.896480,-0.355601,-1.928050,-9.608665,-0.136024,0.088388,1.123468
1781270969.906480,-0.375501,-1.911457,-9.611216,-0.131193,-0.085887,0.965263
1781270969.916480,-0.408089,-1.895515,-9.613036,-0.129484,-0.235162,0.820697
1781270969.926480,-0.450722,-1.880109,-9.614150,-0.123812,-0.345515,0.714334
1781270969.936480,-0.499771,-1.865627,-9.614543,-0.108291,-0.403508,0.642998
1781270969.946480,-0.550710,-1.853324,-9.614142,-0.076831,-0.408547,0.595122
1781270969.956480,-0.598938,-1.845060,-9.612855,-0.023392,-0.367915,0.559999
1781270969.966480,-0.641633,-1.843249,-9.610453,0.057700,-0.312995,0.519335
1781270969.976480,-0.678185,-1.849868,-9.606674,0.149496,-0.258094,0.453407
1781270969.986480,-0.708211,-1.865572,-9.601469,0.235465,-0.210106,0.348211
1781270969.996480,-0.731764,-1.889645,-9.594992,0.306419,-0.172666,0.200537
1781270970.006480,-0.748189,-1.920861,-9.587522,0.357247,-0.124379,0.022158
1781270970.016480,-0.755917,-1.957235,-9.579555,0.387088,-0.065606,-0.171039
1781270970.026480,-0.754851,-1.996792,-9.571470,0.396266,-0.026908,-0.367938
1781270970.036480,-0.748752,-2.038214,-9.563213,0.395474,-0.046930,-0.551174
1781270970.046480,-0.744001,-2.080431,-9.554489,0.388505,-0.130571,-0.695868
1781270970.056480,-0.746893,-2.122524,-9.545000,0.375872,-0.261499,-0.786385
1781270970.066480,-0.761329,-2.163057,-9.534753,0.341612,-0.398694,-0.815003
1781270970.076480,-0.785497,-2.198033,-9.524793,0.255553,-0.466754,-0.793674
1781270970.086480,-0.811612,-2.222071,-9.517033,0.114654,-0.421570,-0.730785
1781270970.096480,-0.829488,-2.230018,-9.513640,-0.070727,-0.258639,-0.625196
1781270970.106480,-0.830826,-2.217784,-9.516372,-0.287170,-0.024775,-0.481603
1781270970.116480,-0.813781,-2.184419,-9.525536,-0.479632,0.184311,-0.329531
1781270970.126480,-0.785365,-2.135100,-9.539081,-0.588801,0.269205,-0.216870
1781270970.136480,-0.756580,-2.078812,-9.553831,-0.609350,0.240180,-0.158637
1781270970.146480,-0.734494,-2.024387,-9.567247,-0.543094,0.148159,-0.154205
1781270970.156480,-0.723728,-1.979670,-9.577435,-0.411354,-0.003805,-0.211429
1781270970.166480,-0.727348,-1.950118,-9.583229,-0.244222,-0.178462,-0.320143
1781270970.176480,-0.744243,-1.937430,-9.584505,-0.085696,-0.327019,-0.462824
1781270970.186480,-0.770332,-1.939448,-9.582030,0.036616,-0.428589,-0.615486
1781270970.196480,-0.800333,-1.952207,-9.576977,0.112091,-0.465304,-0.737350
1781270970.206480,-0.829078,-1.971053,-9.570671,0.142960,-0.447857,-0.807642
1781270970.216480,-0.853246,-1.991310,-9.564355,0.130137,-0.393118,-0.828829
1781270970.226480,-0.870335,-2.008734,-9.559175,0.082374,-0.304841,-0.808196
1781270970.236480,-0.878920,-2.019906,-9.556038,0.006427,-0.202416,-0.749976
1781270970.246480,-0.879384,-2.022429,-9.555461,-0.083135,-0.106216,-0.660260
1781270970.256480,-0.873375,-2.015598,-9.557453,-0.169675,-0.025191,-0.554381
1781270970.266480,-0.862757,-1.999570,-9.561779,-0.254147,0.035663,-0.452971
1781270970.276480,-0.848985,-1.975078,-9.568095,-0.331465,0.080670,-0.370911
1781270970.286480,-0.833035,-1.942774,-9.576102,-0.403824,0.112631,-0.315495
1781270970.296480,-0.815415,-1.903754,-9.585446,-0.460157,0.133982,-0.287726
1781270970.306480,-0.796583,-1.860006,-9.595610,-0.495377,0.147408,-0.280245
1781270970.316480,-0.776879,-1.814061,-9.606016,-0.502617,0.152210,-0.286006
1781270970.326480,-0.757042,-1.768696,-9.616057,-0.484809,0.148205,-0.300614
1781270970.336480,-0.736816,-1.726248,-9.625340,-0.442393,0.158984,-0.321586
1781270970.346480,-0.714929,-1.688964,-9.633606,-0.380402,0.179830,-0.331974
1781270970.356480,-0.690456,-1.658136,-9.640746,-0.308160,0.212116,-0.339491
1781270970.366480,-0.662484,-1.634619,-9.646724,-0.226487,0.250114,-0.351639
1781270970.376480,-0.630998,-1.619442,-9.651394,-0.133471,0.281584,-0.364985
1781270970.386480,-0.596699,-1.614125,-9.654465,-0.022167,0.303470,-0.376307
1781270970.396479,-0.561018,-1.619787,-9.655655,0.097964,0.304435,-0.384005
1781270970.406479,-0.527134,-1.637333,-9.654603,0.224175,0.264290,-0.390100
1781270970.416479,-0.498646,-1.665941,-9.651221,0.323409,0.193924,-0.398153
1781270970.426479,-0.476639,-1.701336,-9.646158,0.358411,0.129190,-0.395139
1781270970.436479,-0.459932,-1.736197,-9.640761,0.314953,0.076632,-0.393456
1781270970.446479,-0.448431,-1.763594,-9.636336,0.209837,0.011638,-0.415282
1781270970.456479,-0.442701,-1.779417,-9.633695,0.078764,-0.050762,-0.462873
1781270970.466479,-0.439993,-1.783734,-9.633020,-0.028766,-0.066394,-0.507331
1781270970.476479,-0.436442,-1.780621,-9.633758,-0.075444,-0.050801,-0.527184
1781270970.486479,-0.430094,-1.776583,-9.634788,-0.051329,-0.007979,-0.522323
1781270970.496479,-0.418089,-1.776744,-9.635284,0.012335,0.076530,-0.488097
1781270970.506479,-0.396689,-1.783663,-9.634904,0.092347,0.199788,-0.432118
1781270970.516479,-0.364182,-1.797870,-9.633539,0.168685,0.327366,-0.361159
1781270970.526479,-0.321433,-1.818058,-9.631263,0.224178,0.440733,-0.270002
1781270970.536479,-0.270745,-1.841650,-9.628335,0.248046,0.521700,-0.166093
1781270970.546479,-0.217187,-1.865756,-9.625054,0.243458,0.532839,-0.064566
1781270970.556479,-0.168689,-1.888098,-9.621678,0.217245,0.460367,0.018456
1781270970.566479,-0.130788,-1.906773,-9.618593,0.169734,0.345758,0.068524
1781270970.576479,-0.105071,-1.920041,-9.616275,0.110843,0.219650,0.079433
1781270970.586479,-0.091081,-1.928624,-9.614702,0.073763,0.098814,0.059584
1781270970.596479,-0.088758,-1.935294,-9.613382,0.071883,-0.032324,0.037437
1781270970.606479,-0.099502,-1.943217,-9.611675,0.095717,-0.172875,0.058446
1781270970.616479,-0.123961,-1.952993,-9.609404,0.107423,-0.295234,0.138263
1781270970.626479,-0.160589,-1.961573,-9.607108,0.071802,-0.380138,0.271976
1781270970.636479,-0.207571,-1.963251,-9.605856,-0.027029,-0.456527,0.429994
1781270970.646479,-0.264320,-1.952218,-9.606699,-0.183166,-0.511813,0.596491
1781270970.656479,-0.327652,-1.923123,-9.610602,-0.382942,-0.523395,0.771301
1781270970.666479,-0.392468,-1.872871,-9.618078,-0.597215,-0.480324,0.947359
1781270970.676479,-0.453686,-1.801597,-9.628979,-0.787469,-0.397543,1.106321
1781270970.686479,-0.508153,-1.714240,-9.642193,-0.899106,-0.313675,1.196118
1781270970.696479,-0.555004,-1.620485,-9.655824,-0.899267,-0.240483,1.186911
1781270970.706479,-0.591705,-1.531767,-9.668144,-0.786497,-0.147177,1.083030
1781270970.716479,-0.616515,-1.459667,-9.677771,-0.566078,-0.064161,0.893975
1781270970.726479,-0.630410,-1.414146,-9.683651,-0.267874,0.000751,0.624828
1781270970.736479,-0.633459,-1.401317,-9.685318,0.068817,0.070049,0.304289
1781270970.746479,-0.625640,-1.423250,-9.682610,0.403591,0.124759,-0.030456
1781270970.756479,-0.609530,-1.477663,-9.675458,0.692610,0.150115,-0.312870
1781270970.766479,-0.587733,-1.558261,-9.664129,0.916361,0.172643,-0.486885
1781270970.776479,-0.561067,-1.657016,-9.649259,1.055482,0.204733,-0.538630
1781270970.786479,-0.531517,-1.764364,-9.631884,1.101774,0.221408,-0.481348
1781270970.796479,-0.503054,-1.870935,-9.613299,1.058340,0.208814,-0.349649
1781270970.806479,-0.479742,-1.968008,-9.595113,0.928230,0.171410,-0.178425
1781270970.816479,-0.464111,-2.048315,-9.579085,0.733297,0.118064,0.012520
1781270970.826479,-0.458632,-2.107330,-9.566556,0.507396,0.038666,0.198013
1781270970.836479,-0.464863,-2.143238,-9.558282,0.276718,-0.043122,0.353702
1781270970.846479,-0.480990,-2.157092,-9.554367,0.066238,-0.107410,0.468246
1781270970.856479,-0.504151,-2.152783,-9.554142,-0.093247,-0.147462,0.543952
1781270970.866479,-0.531579,-2.135664,-9.556494,-0.190897,-0.169248,0.589044
1781270970.876479,-0.561125,-2.112147,-9.560030,-0.218927,-0.179574,0.618119
1781270970.886479,-0.591050,-2.088523,-9.563418,-0.188636,-0.167929,0.642516
1781270970.896479,-0.619674,-2.069190,-9.565811,-0.128257,-0.140661,0.671884
1781270970.906479,-0.645144,-2.055971,-9.566979,-0.055832,-0.092840,0.714810
1781270970.916479,-0.665545,-2.048541,-9.567178,-0.001123,-0.011032,0.768927
1781270970.926479,-0.677594,-2.044379,-9.567223,0.021635,0.104778,0.830317
1781270970.936479,-0.679459,-2.040468,-9.567926,0.017676,0.221664,0.885969
1781270970.946479,-0.672519,-2.035348,-9.569505,-0.000612,0.307727,0.922580
1781270970.956479,-0.658567,-2.027449,-9.572151,-0.037139,0.382328,0.950971
1781270970.966479,-0.637255,-2.015389,-9.576136,-0.086095,0.467574,0.968654
1781270970.976479,-0.607093,-1.998420,-9.581646,-0.143391,0.568266,0.968994
1781270970.986479,-0.568406,-1.976923,-9.588473,-0.185706,0.630616,0.949344
1781270970.996479,-0.525375,-1.953180,-9.595790,-0.198580,0.643518,0.919922
1781270971.006479,-0.481743,-1.930317,-9.602706,-0.178342,0.626484,0.892499
1781270971.016479,-0.441250,-1.910493,-9.608619,-0.150773,0.562101,0.875212
1781270971.026479,-0.408973,-1.892745,-9.613561,-0.147257,0.447612,0.864542
1781270971.036479,-0.389732,-1.873759,-9.618080,-0.181699,0.280680,0.846217
1781270971.046479,-0.387370,-1.850255,-9.622722,-0.242155,0.086374,0.815967
1781270971.056479,-0.402954,-1.820188,-9.627810,-0.316739,-0.106434,0.772115
1781270971.066479,-0.434646,-1.783779,-9.633238,-0.373656,-0.267919,0.713117
1781270971.076479,-0.478192,-1.743331,-9.638575,-0.395824,-0.382764,0.632079
1781270971.086479,-0.528475,-1.703585,-9.643057,-0.358019,-0.442299,0.526822
1781270971.096479,-0.579819,-1.671322,-9.645757,-0.246508,-0.456673,0.386506
1781270971.106479,-0.628414,-1.654423,-9.645630,-0.054981,-0.450112,0.204405
1781270971.116479,-0.672986,-1.660153,-9.641636,0.188785,-0.441409,-0.006324
1781270971.126479,-0.713125,-1.691336,-9.633320,0.439110,-0.436744,-0.233601
1781270971.136479,-0.749888,-1.746489,-9.620669,0.648441,-0.449868,-0.438282
1781270971.146479,-0.785336,-1.819727,-9.604245,0.783882,-0.484684,-0.595984
1781270971.156479,-0.823835,-1.903262,-9.584805,0.837522,-0.580502,-0.697528
1781270971.166479,-0.873619,-1.988695,-9.563021,0.809068,-0.765803,-0.748350
1781270971.176478,-0.942438,-2.068259,-9.539578,0.701919,-0.996770,-0.766874
1781270971.186478,-1.030155,-2.134485,-9.515892,0.522814,-1.167522,-0.739159
1781270971.196478,-1.130532,-2.180473,-9.494048,0.278085,-1.254029,-0.672336
1781270971.206478,-1.236302,-2.201675,-9.475959,0.005956,-1.254325,-0.588819
1781270971.216478,-1.339035,-2.196674,-9.463158,-0.258716,-1.154486,-0.505548
1781270971.226478,-1.427997,-2.166970,-9.457008,-0.499261,-0.924879,-0.421099
1781270971.236478,-1.491598,-2.116158,-9.458702,-0.684297,-0.577894,-0.329589
1781270971.246478,-1.521906,-2.050466,-9.468338,-0.782815,-0.186542,-0.242113
1781270971.256478,-1.517653,-1.979479,-9.484114,-0.768089,0.183418,-0.183318
1781270971.266478,-1.481896,-1.914671,-9.503053,-0.640948,0.485922,-0.170945
1781270971.276478,-1.422491,-1.865697,-9.521855,-0.435477,0.672635,-0.203211
1781270971.286478,-1.350178,-1.838597,-9.537643,-0.200496,0.736810,-0.292555
1781270971.296478,-1.274599,-1.835078,-9.548715,0.026864,0.702273,-0.422170
1781270971.306478,-1.202765,-1.852391,-9.554690,0.199864,0.612801,-0.558068
1781270971.316478,-1.136885,-1.883360,-9.556703,0.288962,0.533639,-0.657343
1781270971.326478,-1.075067,-1.919172,-9.556734,0.296385,0.491945,-0.691479
1781270971.336478,-1.016614,-1.952721,-9.556337,0.249425,0.454610,-0.668116
1781270971.346478,-0.962359,-1.979763,-9.556393,0.180305,0.416674,-0.614993
1781270971.356478,-0.912665,-1.999158,-9.557232,0.112638,0.379980,-0.548891
1781270971.366478,-0.867687,-2.011617,-9.558809,0.051544,0.343871,-0.488836
1781270971.376478,-0.826997,-2.017701,-9.561134,-0.006942,0.310009,-0.444368
1781270971.386478,-0.790837,-2.017954,-9.564140,-0.057892,0.264621,-0.415248
1781270971.396478,-0.760167,-2.014086,-9.567443,-0.084654,0.203988,-0.410382
1781270971.406478,-0.735511,-2.008960,-9.570448,-0.083953,0.135246,-0.428771
1781270971.416478,-0.717123,-2.005884,-9.572489,-0.045882,0.060920,-0.461202
1781270971.426478,-0.705299,-2.006950,-9.573144,-0.000950,-0.010334,-0.491718
1781270971.436478,-0.699011,-2.011991,-9.572547,0.030302,-0.065993,-0.508866
1781270971.446478,-0.696642,-2.018372,-9.571376,0.024906,-0.095280,-0.506651
1781270971.456478,-0.696328,-2.023313,-9.570356,0.002638,-0.110694,-0.494655
1781270971.466478,-0.697871,-2.025543,-9.569772,-0.025167,-0.129124,-0.489287
1781270971.476478,-0.701084,-2.025649,-9.569515,-0.043096,-0.140814,-0.481318
1781270971.486478,-0.704108,-2.024330,-9.569572,-0.053605,-0.118029,-0.470619
1781270971.496478,-0.704023,-2.022355,-9.569995,-0.054535,-0.073452,-0.447843
1781270971.506478,-0.699907,-2.019886,-9.570819,-0.063774,-0.021727,-0.406938
1781270971.516478,-0.692141,-2.015064,-9.572400,-0.095163,0.023858,-0.343697
1781270971.526478,-0.681367,-2.005723,-9.575134,-0.144225,0.073483,-0.259707
1781270971.536478,-0.667216,-1.991399,-9.579119,-0.188232,0.131678,-0.179465
1781270971.546478,-0.647544,-1.972934,-9.584289,-0.213941,0.223557,-0.115888
1781270971.556478,-0.618137,-1.953491,-9.590211,-0.197429,0.355848,-0.089470
1781270971.566478,-0.575442,-1.938472,-9.595913,-0.118976,0.494135,-0.105766
1781270971.576478,-0.520842,-1.933802,-9.599974,0.013284,0.586891,-0.146426
1781270971.586478,-0.458115,-1.943206,-9.601273,0.166025,0.648364,-0.195003
1781270971.596478,-0.388825,-1.966592,-9.599568,0.299518,0.706152,-0.240609
1781270971.606478,-0.312598,-2.000717,-9.595301,0.384987,0.782189,-0.265146
1781270971.616478,-0.227639,-2.040277,-9.589359,0.419465,0.882896,-0.246278
1781270971.626478,-0.134276,-2.080936,-9.582380,0.420309,0.961450,-0.188217
1781270971.636478,-0.038726,-2.120626,-9.574537,0.402075,0.959629,-0.105933
1781270971.646478,0.050350,-2.157037,-9.566346,0.355170,0.862996,-0.017410
1781270971.656478,0.123903,-2.187964,-9.558650,0.283722,0.676376,0.057153
1781270971.666478,0.175457,-2.211056,-9.552528,0.195891,0.431875,0.080093
1781270971.676478,0.202103,-2.225947,-9.548544,0.118078,0.151501,0.036923
1781270971.686478,0.202850,-2.234880,-9.546442,0.069810,-0.133739,-0.033096
1781270971.696478,0.179105,-2.237954,-9.546196,-0.010361,-0.379681,-0.072787
1781270971.706478,0.136527,-2.230572,-9.548626,-0.156403,-0.528607,-0.037259
1781270971.716478,0.082428,-2.205943,-9.554964,-0.368783,-0.585271,0.086687
1781270971.726478,0.022737,-2.158684,-9.566076,-0.622717,-0.577845,0.285604
1781270971.736478,-0.039533,-2.087037,-9.581903,-0.871496,-0.542352,0.521773
1781270971.746478,-0.100515,-1.992484,-9.601559,-1.084413,-0.448998,0.757118
1781270971.756478,-0.153330,-1.879220,-9.623666,-1.240588,-0.291065,0.969748
1781270971.766478,-0.190407,-1.753971,-9.646615,-1.318856,-0.078971,1.118946
1781270971.776478,-0.205548,-1.623416,-9.669130,-1.330241,0.168160,1.169693
1781270971.786478,-0.195918,-1.496013,-9.689860,-1.242435,0.391159,1.108362
1781270971.796478,-0.165253,-1.382093,-9.707337,-1.057230,0.542246,0.951814
1781270971.806478,-0.119277,-1.290631,-9.720599,-0.791733,0.627837,0.712715
1781270971.816478,-0.063889,-1.229553,-9.729041,-0.447144,0.647310,0.385642
1781270971.826478,-0.005195,-1.205136,-9.732309,-0.046155,0.596157,0.005146
1781270971.836478,0.049487,-1.221143,-9.730191,0.375126,0.476597,-0.374380
